semana,ini_semana,fecha,usuario,jornada,entrada,almuerzo,descanso
W-2026_12,16/03/2026,17/03/2026,locerrud,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,17/03/2026,gman,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,17/03/2026,gaflores,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,17/03/2026,lilmoreno,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,17/03/2026,conavarro,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,17/03/2026,Nlondono,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,17/03/2026,xaviles,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,17/03/2026,erphillips,Centro De Contacto,6:00:00,11:45:00,7:40:00
W-2026_12,16/03/2026,17/03/2026,luiquijada,Vacaciones,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,17/03/2026,sarrodriguez,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,17/03/2026,ivnunez,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,17/03/2026,arenteria,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,17/03/2026,mnoval,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,17/03/2026,ariasanchez,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,17/03/2026,girgonzalez,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,17/03/2026,Melmartinez,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,17/03/2026,maryherrera,Centro De Contacto,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,17/03/2026,Yulrodriguez,Centro De Contacto,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,17/03/2026,lijuarez,Centro De Contacto,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,17/03/2026,Zestrada,Vacaciones,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,17/03/2026,gisssanchez,Centro De Contacto,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,17/03/2026,gorodriguez,Centro De Contacto,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,17/03/2026,inggomez,Vacaciones,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,17/03/2026,julcorrea,Incapacidad Extendida,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,17/03/2026,dancedeno,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,17/03/2026,yamilgonzalez,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,17/03/2026,lmartinez,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,17/03/2026,meljaramillo,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,17/03/2026,yetienne,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,17/03/2026,vedelacruz,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,17/03/2026,kdurango,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,17/03/2026,lizisaza,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,17/03/2026,ypineda,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,17/03/2026,raycastillero,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,17/03/2026,vimoran,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,17/03/2026,Bramirez,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,17/03/2026,Ztrejos,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,17/03/2026,Gcoronado,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,17/03/2026,yarmunoz,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,17/03/2026,aigraell,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,17/03/2026,cacedeno,Centro De Contacto,9:00:00,13:00:00,10:30:00
W-2026_12,16/03/2026,17/03/2026,celirodriguez,Centro De Contacto,9:00:00,13:00:00,10:30:00
W-2026_12,16/03/2026,17/03/2026,jbrugiatti,Vacaciones,9:00:00,13:00:00,10:30:00
W-2026_12,16/03/2026,17/03/2026,jballis,Centro De Contacto,9:00:00,13:00:00,10:30:00
W-2026_12,16/03/2026,17/03/2026,mereyes,Centro De Contacto,9:00:00,13:05:00,10:30:00
W-2026_12,16/03/2026,17/03/2026,siolivares,Centro De Contacto,9:00:00,13:05:00,10:30:00
W-2026_12,16/03/2026,17/03/2026,Jingonzalez,Centro De Contacto,9:00:00,13:05:00,10:30:00
W-2026_12,16/03/2026,17/03/2026,Yavallejos,Centro De Contacto,9:00:00,13:05:00,10:45:00
W-2026_12,16/03/2026,17/03/2026,ensandoval,Centro De Contacto,9:00:00,13:05:00,10:45:00
W-2026_12,16/03/2026,17/03/2026,rossantamaria,Vacaciones,9:00:00,13:05:00,10:45:00
W-2026_12,16/03/2026,17/03/2026,genemoreno,Centro De Contacto,9:00:00,13:05:00,10:45:00
W-2026_12,16/03/2026,17/03/2026,glchanis,Centro De Contacto,9:00:00,13:05:00,10:45:00
W-2026_12,16/03/2026,17/03/2026,yacastro,Centro De Contacto,9:00:00,13:05:00,10:45:00
W-2026_12,16/03/2026,17/03/2026,noregonzalez,Centro De Contacto,9:00:00,13:05:00,10:45:00
W-2026_12,16/03/2026,17/03/2026,danitbatista,Centro De Contacto,9:00:00,13:05:00,10:45:00
W-2026_12,16/03/2026,18/03/2026,avelez,Centro De Contacto,6:00:00,11:00:00,7:00:00
W-2026_12,16/03/2026,18/03/2026,kdominguez,Centro De Contacto,6:00:00,11:00:00,7:00:00
W-2026_12,16/03/2026,18/03/2026,rmontero,Centro De Contacto,6:00:00,11:00:00,7:00:00
W-2026_12,16/03/2026,18/03/2026,cacollado,Centro De Contacto,6:00:00,11:00:00,7:00:00
W-2026_12,16/03/2026,18/03/2026,Rubmorales,Centro De Contacto,6:00:00,11:00:00,7:00:00
W-2026_12,16/03/2026,18/03/2026,Jpile,Centro De Contacto,6:00:00,11:00:00,7:00:00
W-2026_12,16/03/2026,18/03/2026,mlorenzo,Centro De Contacto,6:00:00,11:00:00,7:00:00
W-2026_12,16/03/2026,18/03/2026,irisgomez,Licencia,6:00:00,11:00:00,7:00:00
W-2026_12,16/03/2026,18/03/2026,kbennett,Centro De Contacto,6:00:00,11:00:00,7:20:00
W-2026_12,16/03/2026,18/03/2026,Cvillaverde,Centro De Contacto,6:00:00,11:00:00,7:20:00
W-2026_12,16/03/2026,18/03/2026,tpolo,Centro De Contacto,6:00:00,11:00:00,7:20:00
W-2026_12,16/03/2026,18/03/2026,vplicett,Centro De Contacto,6:00:00,11:00:00,7:20:00
W-2026_12,16/03/2026,18/03/2026,Eshernandez,Centro De Contacto,6:00:00,11:00:00,7:20:00
W-2026_12,16/03/2026,18/03/2026,scoke,Vacaciones,6:00:00,11:00:00,7:20:00
W-2026_12,16/03/2026,18/03/2026,dmolino,Centro De Contacto,6:00:00,11:00:00,7:20:00
W-2026_12,16/03/2026,18/03/2026,novilla,Centro De Contacto,6:00:00,11:00:00,7:20:00
W-2026_12,16/03/2026,18/03/2026,locerrud,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,18/03/2026,gman,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,18/03/2026,gaflores,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,18/03/2026,lilmoreno,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,18/03/2026,conavarro,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,18/03/2026,Nlondono,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,18/03/2026,xaviles,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,18/03/2026,erphillips,Centro De Contacto,6:00:00,11:45:00,7:40:00
W-2026_12,16/03/2026,18/03/2026,luiquijada,Vacaciones,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,18/03/2026,sarrodriguez,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,18/03/2026,ivnunez,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,18/03/2026,arenteria,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,18/03/2026,mnoval,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,18/03/2026,ariasanchez,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,18/03/2026,girgonzalez,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,18/03/2026,Melmartinez,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,18/03/2026,maryherrera,Centro De Contacto,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,18/03/2026,Yulrodriguez,Centro De Contacto,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,18/03/2026,lijuarez,Centro De Contacto,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,18/03/2026,Zestrada,Vacaciones,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,18/03/2026,gisssanchez,Centro De Contacto,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,18/03/2026,gorodriguez,Centro De Contacto,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,18/03/2026,inggomez,Vacaciones,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,18/03/2026,julcorrea,Incapacidad Extendida,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,18/03/2026,dancedeno,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,18/03/2026,yamilgonzalez,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,18/03/2026,lmartinez,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,18/03/2026,meljaramillo,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,18/03/2026,yetienne,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,18/03/2026,vedelacruz,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,18/03/2026,kdurango,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,18/03/2026,lizisaza,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,18/03/2026,ypineda,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,18/03/2026,raycastillero,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,18/03/2026,vimoran,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,18/03/2026,Bramirez,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,18/03/2026,Ztrejos,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,18/03/2026,Gcoronado,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,18/03/2026,yarmunoz,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,18/03/2026,aigraell,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,18/03/2026,cacedeno,Centro De Contacto,9:00:00,13:00:00,10:30:00
W-2026_12,16/03/2026,18/03/2026,celirodriguez,Centro De Contacto,9:00:00,13:00:00,10:30:00
W-2026_12,16/03/2026,18/03/2026,jbrugiatti,Vacaciones,9:00:00,13:00:00,10:30:00
W-2026_12,16/03/2026,18/03/2026,jballis,Centro De Contacto,9:00:00,13:00:00,10:30:00
W-2026_12,16/03/2026,18/03/2026,mereyes,Centro De Contacto,9:00:00,13:05:00,10:30:00
W-2026_12,16/03/2026,18/03/2026,siolivares,Centro De Contacto,9:00:00,13:05:00,10:30:00
W-2026_12,16/03/2026,18/03/2026,Jingonzalez,Centro De Contacto,9:00:00,13:05:00,10:30:00
W-2026_12,16/03/2026,18/03/2026,Yavallejos,Centro De Contacto,9:00:00,13:05:00,10:45:00
W-2026_12,16/03/2026,18/03/2026,ensandoval,Centro De Contacto,9:00:00,13:05:00,10:45:00
W-2026_12,16/03/2026,18/03/2026,rossantamaria,Vacaciones,9:00:00,13:05:00,10:45:00
W-2026_12,16/03/2026,18/03/2026,genemoreno,Centro De Contacto,9:00:00,13:05:00,10:45:00
W-2026_12,16/03/2026,18/03/2026,glchanis,Centro De Contacto,9:00:00,13:05:00,10:45:00
W-2026_12,16/03/2026,18/03/2026,yacastro,Centro De Contacto,9:00:00,13:05:00,10:45:00
W-2026_12,16/03/2026,18/03/2026,noregonzalez,Centro De Contacto,9:00:00,13:05:00,10:45:00
W-2026_12,16/03/2026,18/03/2026,danitbatista,Centro De Contacto,9:00:00,13:05:00,10:45:00
W-2026_12,16/03/2026,19/03/2026,avelez,Centro De Contacto,6:00:00,11:00:00,7:00:00
W-2026_12,16/03/2026,19/03/2026,kdominguez,Centro De Contacto,6:00:00,11:00:00,7:00:00
W-2026_12,16/03/2026,19/03/2026,rmontero,Centro De Contacto,6:00:00,11:00:00,7:00:00
W-2026_12,16/03/2026,19/03/2026,cacollado,Centro De Contacto,6:00:00,11:00:00,7:00:00
W-2026_12,16/03/2026,19/03/2026,Rubmorales,Centro De Contacto,6:00:00,11:00:00,7:00:00
W-2026_12,16/03/2026,19/03/2026,Jpile,Centro De Contacto,6:00:00,11:00:00,7:00:00
W-2026_12,16/03/2026,19/03/2026,mlorenzo,Centro De Contacto,6:00:00,11:00:00,7:00:00
W-2026_12,16/03/2026,19/03/2026,irisgomez,Licencia,6:00:00,11:00:00,7:00:00
W-2026_12,16/03/2026,19/03/2026,kbennett,Centro De Contacto,6:00:00,11:00:00,7:20:00
W-2026_12,16/03/2026,19/03/2026,Cvillaverde,Centro De Contacto,6:00:00,11:00:00,7:20:00
W-2026_12,16/03/2026,19/03/2026,tpolo,Centro De Contacto,6:00:00,11:00:00,7:20:00
W-2026_12,16/03/2026,19/03/2026,vplicett,Centro De Contacto,6:00:00,11:00:00,7:20:00
W-2026_12,16/03/2026,19/03/2026,Eshernandez,Centro De Contacto,6:00:00,11:00:00,7:20:00
W-2026_12,16/03/2026,19/03/2026,scoke,Vacaciones,6:00:00,11:00:00,7:20:00
W-2026_12,16/03/2026,19/03/2026,dmolino,Centro De Contacto,6:00:00,11:00:00,7:20:00
W-2026_12,16/03/2026,19/03/2026,novilla,Centro De Contacto,6:00:00,11:00:00,7:20:00
W-2026_12,16/03/2026,19/03/2026,locerrud,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,19/03/2026,gman,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,19/03/2026,gaflores,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,19/03/2026,lilmoreno,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,19/03/2026,conavarro,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,19/03/2026,Nlondono,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,19/03/2026,xaviles,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,19/03/2026,erphillips,Centro De Contacto,6:00:00,11:45:00,7:40:00
W-2026_12,16/03/2026,19/03/2026,luiquijada,Vacaciones,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,19/03/2026,sarrodriguez,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,19/03/2026,ivnunez,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,19/03/2026,arenteria,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,19/03/2026,mnoval,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,19/03/2026,ariasanchez,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,19/03/2026,girgonzalez,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,19/03/2026,Melmartinez,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,19/03/2026,maryherrera,Centro De Contacto,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,19/03/2026,Yulrodriguez,Centro De Contacto,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,19/03/2026,lijuarez,Centro De Contacto,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,19/03/2026,Zestrada,Vacaciones,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,19/03/2026,gisssanchez,Centro De Contacto,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,19/03/2026,gorodriguez,Centro De Contacto,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,19/03/2026,inggomez,Vacaciones,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,19/03/2026,julcorrea,Incapacidad Extendida,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,19/03/2026,dancedeno,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,19/03/2026,yamilgonzalez,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,19/03/2026,lmartinez,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,19/03/2026,meljaramillo,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,19/03/2026,yetienne,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,19/03/2026,vedelacruz,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,19/03/2026,kdurango,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,19/03/2026,lizisaza,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,19/03/2026,ypineda,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,19/03/2026,raycastillero,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,19/03/2026,vimoran,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,19/03/2026,Bramirez,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,19/03/2026,Ztrejos,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,19/03/2026,Gcoronado,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,19/03/2026,yarmunoz,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,19/03/2026,aigraell,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,19/03/2026,cacedeno,Centro De Contacto,9:00:00,13:00:00,10:30:00
W-2026_12,16/03/2026,19/03/2026,celirodriguez,Centro De Contacto,9:00:00,13:00:00,10:30:00
W-2026_12,16/03/2026,19/03/2026,jbrugiatti,Vacaciones,9:00:00,13:00:00,10:30:00
W-2026_12,16/03/2026,19/03/2026,jballis,Centro De Contacto,9:00:00,13:00:00,10:30:00
W-2026_12,16/03/2026,19/03/2026,mereyes,Centro De Contacto,9:00:00,13:05:00,10:30:00
W-2026_12,16/03/2026,19/03/2026,siolivares,Centro De Contacto,9:00:00,13:05:00,10:30:00
W-2026_12,16/03/2026,19/03/2026,Jingonzalez,Centro De Contacto,9:00:00,13:05:00,10:30:00
W-2026_12,16/03/2026,19/03/2026,Yavallejos,Centro De Contacto,9:00:00,13:05:00,10:45:00
W-2026_12,16/03/2026,19/03/2026,ensandoval,Centro De Contacto,9:00:00,13:05:00,10:45:00
W-2026_12,16/03/2026,19/03/2026,rossantamaria,Vacaciones,9:00:00,13:05:00,10:45:00
W-2026_12,16/03/2026,19/03/2026,genemoreno,Centro De Contacto,9:00:00,13:05:00,10:45:00
W-2026_12,16/03/2026,19/03/2026,glchanis,Centro De Contacto,9:00:00,13:05:00,10:45:00
W-2026_12,16/03/2026,19/03/2026,yacastro,Centro De Contacto,9:00:00,13:05:00,10:45:00
W-2026_12,16/03/2026,19/03/2026,noregonzalez,Centro De Contacto,9:00:00,13:05:00,10:45:00
W-2026_12,16/03/2026,19/03/2026,danitbatista,Centro De Contacto,9:00:00,13:05:00,10:45:00
W-2026_12,16/03/2026,20/03/2026,avelez,Centro De Contacto,6:00:00,11:00:00,7:00:00
W-2026_12,16/03/2026,20/03/2026,kdominguez,Centro De Contacto,6:00:00,11:00:00,7:00:00
W-2026_12,16/03/2026,20/03/2026,rmontero,Centro De Contacto,6:00:00,11:00:00,7:00:00
W-2026_12,16/03/2026,20/03/2026,cacollado,Centro De Contacto,6:00:00,11:00:00,7:00:00
W-2026_12,16/03/2026,20/03/2026,Rubmorales,Centro De Contacto,6:00:00,11:00:00,7:00:00
W-2026_12,16/03/2026,20/03/2026,Jpile,Centro De Contacto,6:00:00,11:00:00,7:00:00
W-2026_12,16/03/2026,20/03/2026,mlorenzo,Centro De Contacto,6:00:00,11:00:00,7:00:00
W-2026_12,16/03/2026,20/03/2026,irisgomez,Licencia,6:00:00,11:00:00,7:00:00
W-2026_12,16/03/2026,20/03/2026,kbennett,Centro De Contacto,6:00:00,11:00:00,7:20:00
W-2026_12,16/03/2026,20/03/2026,Cvillaverde,Centro De Contacto,6:00:00,11:00:00,7:20:00
W-2026_12,16/03/2026,20/03/2026,tpolo,Centro De Contacto,6:00:00,11:00:00,7:20:00
W-2026_12,16/03/2026,20/03/2026,vplicett,Centro De Contacto,6:00:00,11:00:00,7:20:00
W-2026_12,16/03/2026,20/03/2026,Eshernandez,Centro De Contacto,6:00:00,11:00:00,7:20:00
W-2026_12,16/03/2026,20/03/2026,scoke,Vacaciones,6:00:00,11:00:00,7:20:00
W-2026_12,16/03/2026,20/03/2026,dmolino,Centro De Contacto,6:00:00,11:00:00,7:20:00
W-2026_12,16/03/2026,20/03/2026,novilla,Centro De Contacto,6:00:00,11:00:00,7:20:00
W-2026_12,16/03/2026,20/03/2026,locerrud,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,20/03/2026,gman,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,20/03/2026,gaflores,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,20/03/2026,lilmoreno,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,20/03/2026,conavarro,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,20/03/2026,Nlondono,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,20/03/2026,xaviles,Centro De Contacto,6:00:00,11:00:00,7:40:00
W-2026_12,16/03/2026,20/03/2026,erphillips,Centro De Contacto,6:00:00,11:45:00,7:40:00
W-2026_12,16/03/2026,20/03/2026,luiquijada,Vacaciones,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,20/03/2026,sarrodriguez,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,20/03/2026,ivnunez,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,20/03/2026,arenteria,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,20/03/2026,mnoval,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,20/03/2026,ariasanchez,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,20/03/2026,girgonzalez,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,20/03/2026,Melmartinez,Centro De Contacto,6:00:00,11:45:00,8:00:00
W-2026_12,16/03/2026,20/03/2026,maryherrera,Centro De Contacto,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,20/03/2026,Yulrodriguez,Centro De Contacto,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,20/03/2026,lijuarez,Centro De Contacto,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,20/03/2026,Zestrada,Vacaciones,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,20/03/2026,gisssanchez,Centro De Contacto,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,20/03/2026,gorodriguez,Centro De Contacto,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,20/03/2026,inggomez,Vacaciones,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,20/03/2026,julcorrea,Incapacidad Extendida,6:00:00,11:45:00,8:20:00
W-2026_12,16/03/2026,20/03/2026,dancedeno,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,20/03/2026,yamilgonzalez,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,20/03/2026,lmartinez,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,20/03/2026,meljaramillo,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,20/03/2026,yetienne,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,20/03/2026,vedelacruz,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,20/03/2026,kdurango,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,20/03/2026,lizisaza,Centro De Contacto,6:00:00,11:45:00,8:40:00
W-2026_12,16/03/2026,20/03/2026,ypineda,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,20/03/2026,raycastillero,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,20/03/2026,vimoran,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,20/03/2026,Bramirez,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,20/03/2026,Ztrejos,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,20/03/2026,Gcoronado,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,20/03/2026,yarmunoz,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,20/03/2026,aigraell,Centro De Contacto,9:00:00,13:00:00,10:10:00
W-2026_12,16/03/2026,20/03/2026,cacedeno,Centro De Contacto,9:00:00,13:00:00,10:30:00
W-2026_12,16/03/2026,20/03/2026,celirodriguez,Centro De Contacto,9:00:00,13:00:00,10:30:00
W-2026_12,16/03/2026,20/03/2026,jbrugiatti,Vacaciones,9:00:00,13:00:00,10:30:00
W-2026_12,16/03/2026,20/03/2026,jballis,Centro De Contacto,9:00:00,13:00:00,10:30:00
W-2026_12,16/03/2026,20/03/2026,mereyes,Centro De Contacto,9:00:00,13:05:00,10:30:00
W-2026_12,16/03/2026,20/03/2026,siolivares,Centro De Contacto,9:00:00,13:05:00,10:30:00
